Date,Dog_ID,Daily_Steps,Heart_Rate_BPM,Rest_Time_Hours,Sleep_Pattern_Hours,Active_Time_Hours,Calories_Burned,Mood_Score,Outdoor_Time_Hours,Activity_Intensity,Rest_Efficiency,Energy_Expenditure_Rate,Outdoor_to_Active_Ratio,Mood_Stability_Index,Fatigue_Index,Latitude,Longitude,Distance_Travelled,Location_Change_Frequency,Weather_Condition,Temperature_C,Area_Type
1/9/2024,Dog_42,7628,94,8.58,9.27,6.5,305.12,2,5.04,1173.538462,0.925566343,46.94153846,0.775384615,6,427.3389356,40.6984523,-74.00077221,3312.390919,1,Sunny,16.87853005,Suburban
1/10/2024,Dog_42,11179,73,9.42,7.86,5.43,447.16,8,5.38,2058.747698,1.198473282,82.34990792,0.990791897,5.666666667,646.9328704,40.71182548,-74.02527689,2548.315579,1,Snowy,28.19052481,Suburban
1/11/2024,Dog_42,3392,94,4.35,13.19,7.92,135.68,7,2.51,428.2828283,0.329795299,17.13131313,0.316919192,5.666666667,193.386545,40.68689136,-73.96292501,5952.899163,1,Windy,19.2458626,Rural
1/12/2024,Dog_42,10418,86,7.36,6.89,4.49,416.72,8,5.29,2320.267261,1.068214804,92.81069042,1.178173719,7.666666667,731.0877193,40.69625347,-74.00546947,3743.385775,1,Snowy,6.645769911,Suburban
1/13/2024,Dog_42,18223,105,6.76,12.92,6.52,728.92,3,5.29,2794.93865,0.523219814,111.797546,0.811349693,6,925.9654472,40.72474709,-73.99851826,3218.228435,1,Rainy,3.283796727,Urban
1/14/2024,Dog_42,12031,94,6.48,12.42,7.23,481.24,7,4.82,1664.038728,0.52173913,66.5615491,0.666666667,6,636.5608466,40.65366832,-74.01407666,8001.961477,1,Snowy,1.093111427,Rural
1/15/2024,Dog_42,11787,108,4.25,11.92,6.07,471.48,10,1.73,1941.84514,0.356543624,77.6738056,0.285008237,6.666666667,728.9424861,40.67524369,-73.99070491,3105.824712,1,Cloudy,30.9782085,Rural
1/1/2024,Dog_43,7249,97,5.68,12.87,4.47,289.96,9,4.45,1621.700224,0.441336441,64.86800895,0.995525727,9,390.7816712,40.72133496,-74.03364761,0,0,Snowy,23.40541727,Urban
1/2/2024,Dog_43,18282,62,8.52,12.44,6.52,731.28,3,5.73,2803.98773,0.68488746,112.1595092,0.878834356,6,872.2328244,40.73952068,-74.01089185,2788.149024,1,Rainy,32.49513753,Urban
1/3/2024,Dog_43,8075,104,9.78,11.81,3.22,323,10,4.41,2507.763975,0.82811177,100.310559,1.369565217,7.333333333,374.015748,40.70116774,-73.95305877,6481.925848,1,Rainy,19.13167223,Rural
1/4/2024,Dog_43,14002,119,8.98,8.25,3.97,560.08,6,2.66,3526.952141,1.088484848,141.0780856,0.670025189,6.333333333,812.6523506,40.70321135,-74.02418666,6015.494874,1,Sunny,13.93603526,Suburban
1/5/2024,Dog_43,7493,115,8.22,10.33,5.28,299.72,2,3.5,1419.128788,0.795740561,56.76515152,0.662878788,6,403.93531,40.6607172,-73.98432633,5798.522814,1,Windy,-2.611340441,Rural
1/6/2024,Dog_43,13704,89,4.28,10.54,5.45,548.16,2,4.23,2514.495413,0.406072106,100.5798165,0.776146789,3.333333333,924.6963563,40.69474124,-74.01748099,4704.505861,1,Snowy,21.86569126,Suburban
1/7/2024,Dog_43,17424,73,7.59,8.38,2.13,696.96,5,3.55,8180.28169,0.905727924,327.2112676,1.666666667,3,1091.045711,40.70326173,-73.97265269,3905.104655,1,Sunny,18.28835039,Rural
1/8/2024,Dog_43,3040,63,4.39,13.02,7.67,121.6,5,1.6,396.3494133,0.337173579,15.85397653,0.208604954,4,174.6122918,40.67424705,-74.03691263,6315.589449,1,Windy,34.60835574,Rural
1/9/2024,Dog_43,17849,100,5.98,8.72,6.18,713.96,7,2.56,2888.187702,0.685779817,115.5275081,0.414239482,5.666666667,1214.217687,40.67692432,-73.9530179,7099.222265,1,Snowy,4.566351111,Rural
1/10/2024,Dog_43,8374,114,7.19,12.71,4.97,334.96,2,5.01,1684.909457,0.565696302,67.39637827,1.00804829,4.666666667,420.8040201,40.68772842,-74.00462105,4524.394684,1,Cloudy,16.22949421,Rural
1/11/2024,Dog_43,12885,71,7.5,13.96,7.6,515.4,7,5.31,1695.394737,0.537249284,67.81578947,0.698684211,5.333333333,600.4193849,40.65200712,-74.02639495,4373.180504,1,Snowy,21.0382934,Rural
1/12/2024,Dog_43,4492,80,4.38,12.65,4.63,179.68,5,1.69,970.1943844,0.346245059,38.80777538,0.365010799,4.666666667,263.769818,40.68220792,-74.04265033,3624.46156,1,Rainy,20.78364699,Rural
1/13/2024,Dog_43,13178,103,4.69,6.75,7.88,527.12,6,5.76,1672.335025,0.694814815,66.89340102,0.730964467,6,1151.923077,40.6711448,-74.03302421,1473.644761,1,Rainy,17.45174172,Rural
1/14/2024,Dog_43,16635,94,8.98,13.03,5.07,665.4,8,2.64,3281.065089,0.689178818,131.2426036,0.520710059,6.333333333,755.7928214,40.68274974,-73.99802261,3227.631045,1,Cloudy,26.07712041,Rural
1/15/2024,Dog_43,14328,67,7.1,9.44,2.69,573.12,10,4.31,5326.394052,0.752118644,213.0557621,1.602230483,8,866.2636034,40.66197621,-74.01629968,2776.619018,1,Sunny,3.199248381,Rural
1/1/2024,Dog_44,9581,71,6.79,7.1,6.59,383.24,4,4.76,1453.869499,0.956338028,58.15477997,0.722306525,4,689.7768179,40.73905273,-73.96711166,0,0,Windy,24.02508801,Urban
1/2/2024,Dog_44,15946,85,4.99,7.36,6.07,637.84,7,5.06,2627.018122,0.67798913,105.0807249,0.833607908,5.5,1291.174089,40.70935925,-74.00691125,4709.473125,1,Snowy,19.78938286,Suburban
1/3/2024,Dog_44,17868,110,6.67,12.31,6.64,714.72,6,5.73,2690.963855,0.541835906,107.6385542,0.862951807,5.666666667,941.4120126,40.71791023,-74.02512857,1808.655236,1,Rainy,30.84300447,Suburban
1/4/2024,Dog_44,15466,63,8.06,7.05,7.71,618.64,10,2.56,2005.966278,1.143262411,80.2386511,0.332036316,7.666666667,1023.560556,40.72891712,-73.9882855,3344.105874,1,Sunny,28.88777756,Urban
1/5/2024,Dog_44,3771,81,8.72,13.77,6.66,150.84,2,5.29,566.2162162,0.633260712,22.64864865,0.794294294,6,167.674522,40.69984422,-73.97932228,3316.144454,1,Cloudy,7.605881565,Rural
1/6/2024,Dog_44,16803,61,5.63,9.78,5.67,672.12,8,1.66,2963.492063,0.575664622,118.5396825,0.292768959,6.666666667,1090.395847,40.65869203,-74.03329581,6457.916577,1,Rainy,6.049492999,Rural
1/7/2024,Dog_44,12984,67,7.8,6.57,7.14,519.36,10,4.53,1818.487395,1.187214612,72.7394958,0.634453782,6.666666667,903.5490605,40.70371065,-74.03323808,4999.219479,1,Cloudy,34.26613295,Suburban
1/8/2024,Dog_44,9716,71,7.62,13.26,6.04,388.64,9,4.71,1608.609272,0.574660633,64.34437086,0.779801325,9,465.3256705,40.70868411,-74.04633286,1236.775035,1,Snowy,16.09060724,Suburban
1/9/2024,Dog_44,16778,119,6.82,9.6,4.45,671.12,5,4.39,3770.337079,0.710416667,150.8134831,0.986516854,8,1021.80268,40.72454395,-73.9763598,6169.085092,1,Windy,31.25683856,Urban
1/10/2024,Dog_44,12836,108,7.74,9.76,7.31,513.44,10,2.26,1755.950752,0.793032787,70.2380301,0.309165527,8,733.4857143,40.69316595,-73.98361955,3538.065124,1,Rainy,1.555240951,Suburban
1/11/2024,Dog_44,8808,72,7.22,12.83,3.33,352.32,4,5.37,2645.045045,0.56274357,105.8018018,1.612612613,6.333333333,439.3017456,40.66275803,-74.00253691,3736.332934,1,Rainy,20.71275659,Rural
1/12/2024,Dog_44,7650,79,4.65,8.71,6.29,306,6,1.84,1216.216216,0.533869116,48.64864865,0.292527822,6.666666667,572.6047904,40.67837759,-73.96558296,3573.708488,1,Snowy,27.39440749,Rural
1/13/2024,Dog_44,19724,112,7.43,10.1,7.29,788.96,8,1.27,2705.624143,0.735643564,108.2249657,0.174211248,6,1125.156874,40.68630823,-73.96943298,938.8981117,1,Sunny,32.89580998,Rural
1/14/2024,Dog_44,8482,113,9.59,9.18,6.39,339.28,3,4.59,1327.386541,1.044662309,53.09546166,0.718309859,5.666666667,451.8913159,40.71459172,-73.99146456,3651.279385,1,Windy,8.493605641,Suburban
1/15/2024,Dog_44,16860,108,7.7,6.91,6.18,674.4,10,3.38,2728.15534,1.114327062,109.1262136,0.546925566,7,1154.004107,40.70707783,-73.96317287,2532.128525,1,Rainy,23.9992468,Rural
1/1/2024,Dog_45,5866,118,7.04,12.99,6.52,234.64,1,5.25,899.6932515,0.54195535,35.98773006,0.805214724,1,292.8607089,40.68560967,-74.02941588,0,0,Windy,16.55252036,Rural
1/2/2024,Dog_45,7492,70,4.27,9.6,4.79,299.68,4,2.92,1564.091858,0.444791667,62.56367432,0.60960334,2.5,540.1586157,40.74865152,-74.03880804,7045.535022,1,Rainy,-2.574842957,Urban
1/3/2024,Dog_45,14431,103,8.38,13.06,7.25,577.24,4,1.84,1990.482759,0.641653905,79.61931034,0.253793103,3,673.0876866,40.71057748,-74.02302504,4433.320544,1,Windy,22.59998949,Suburban
1/4/2024,Dog_45,12324,71,8.05,8.37,3.22,492.96,1,5.18,3827.329193,0.96176822,153.0931677,1.608695652,3,750.5481121,40.67372268,-74.04429131,4470.004871,1,Cloudy,22.60386233,Rural
1/5/2024,Dog_45,3987,117,8.33,12.9,2.76,159.48,9,3.74,1444.565217,0.645736434,57.7826087,1.355072464,4.666666667,187.8002826,40.66017825,-73.99688305,4281.591257,1,Rainy,32.22427219,Rural
1/6/2024,Dog_45,16654,89,5.55,6.48,3.71,666.16,3,1.95,4488.948787,0.856481481,179.5579515,0.525606469,4.333333333,1384.372402,40.66528591,-73.95633943,3475.073631,1,Windy,14.89249785,Rural
1/7/2024,Dog_45,4875,77,5.54,11.32,5.19,195,5,4.6,939.3063584,0.489399293,37.57225434,0.886319846,5.666666667,289.1459075,40.67459577,-74.04606565,7656.780609,1,Sunny,4.210036828,Rural
1/8/2024,Dog_45,6744,95,6.21,6.97,5.06,269.76,6,3.56,1332.806324,0.890961263,53.31225296,0.703557312,4.666666667,511.6843703,40.66606814,-74.03778901,1177.496518,1,Cloudy,-3.217447062,Rural
1/9/2024,Dog_45,13651,99,8.51,6.57,6.92,546.04,8,4.02,1972.687861,1.295281583,78.90751445,0.580924855,6.333333333,905.2387268,40.6686567,-74.0047801,2805.889195,1,Cloudy,11.62568747,Rural
1/10/2024,Dog_45,14641,110,6.13,13.53,4.43,585.64,6,3.3,3304.96614,0.453067258,132.1986456,0.744920993,6.666666667,744.7100712,40.67850952,-73.9566125,4216.932114,1,Sunny,7.076668003,Rural
1/11/2024,Dog_45,8054,88,8.07,8.9,4.91,322.16,3,5.14,1640.325866,0.906741573,65.61303462,1.046843177,5.666666667,474.6022392,40.66733736,-74.01838439,5368.127042,1,Windy,25.44353224,Rural
1/12/2024,Dog_45,13058,72,4.06,11.09,2.08,522.32,6,5.15,6277.884615,0.366095582,251.1153846,2.475961538,5,861.9141914,40.73967654,-73.99927652,8193.834101,1,Snowy,9.170710594,Urban
1/13/2024,Dog_45,14381,68,7.68,12.99,4.46,575.24,1,4.55,3224.439462,0.591224018,128.9775785,1.020179372,3.333333333,695.7426222,40.65802337,-74.04584271,9884.708367,1,Sunny,32.96284785,Rural
1/14/2024,Dog_45,14777,88,4.4,10.27,5.89,591.08,4,1.53,2508.828523,0.428432327,100.3531409,0.259762309,3.666666667,1007.293797,40.70245114,-74.03516568,5015.495511,1,Windy,33.49240812,Suburban
1/15/2024,Dog_45,9439,61,4.07,9.38,2.09,377.56,6,5.19,4516.267943,0.433901919,180.6507177,2.483253589,3.666666667,701.7843866,40.69103968,-73.95133699,7197.601406,1,Sunny,19.83634361,Rural
1/1/2024,Dog_46,5282,60,4.51,9.19,3.69,211.28,7,4.36,1431.436314,0.490750816,57.25745257,1.181571816,7,385.5474453,40.74823786,-73.95348813,0,0,Sunny,32.14641148,Urban
1/2/2024,Dog_46,8476,80,8.85,7.73,3.25,339.04,10,4.49,2608,1.144890039,104.32,1.381538462,8.5,511.2183353,40.66120389,-74.049506,12619.64497,1,Rainy,25.43417378,Rural
1/3/2024,Dog_46,10064,82,8.9,6.54,2.25,402.56,3,2.81,4472.888889,1.360856269,178.9155556,1.248888889,6.666666667,651.8134715,40.68978556,-73.95481882,8611.695759,1,Windy,16.87438564,Rural
1/4/2024,Dog_46,13516,113,9.11,9.23,4.88,540.64,9,5.4,2769.672131,0.986998917,110.7868852,1.106557377,7.333333333,736.9683751,40.74694704,-73.98608801,6875.567084,1,Snowy,2.212317417,Urban
1/5/2024,Dog_46,6500,114,7.26,12.89,3.09,260,7,4.63,2103.559871,0.563227308,84.14239482,1.498381877,6.333333333,322.5806452,40.73655071,-73.96320817,2251.089289,1,Rainy,13.34391774,Urban
1/6/2024,Dog_46,6259,103,8.79,12.58,6.46,250.36,1,1.56,968.8854489,0.69872814,38.75541796,0.241486068,5.666666667,292.8872251,40.73170721,-74.00452601,3531.416793,1,Sunny,17.43497853,Urban
1/7/2024,Dog_46,16467,103,9.5,9.45,7.09,658.68,2,3.04,2322.566996,1.005291005,92.90267983,0.42877292,3.333333333,868.9709763,40.67579028,-73.9984404,6230.735096,1,Sunny,29.55846323,Rural
1/8/2024,Dog_46,19743,70,7.49,8.97,5.27,789.72,1,5.43,3746.29981,0.835005574,149.8519924,1.030360531,1.333333333,1199.45322,40.66708876,-74.00111534,992.3991841,1,Sunny,14.25333506,Rural
1/9/2024,Dog_46,4141,95,6.36,10.21,7.89,165.64,9,1.24,524.8415716,0.622918707,20.99366286,0.157160963,4,249.909475,40.71686432,-73.98331357,5728.622528,1,Windy,30.90698691,Suburban
1/10/2024,Dog_46,6361,115,4.99,11.17,4.7,254.44,9,5.81,1353.404255,0.446732319,54.13617021,1.236170213,6.333333333,393.6262376,40.7429376,-74.03603487,5312.199675,1,Windy,21.97395916,Urban
1/11/2024,Dog_46,9564,115,8.57,13.57,5.08,382.56,7,4.4,1882.677165,0.631540162,75.30708661,0.866141732,8.333333333,431.9783198,40.70567629,-74.04700264,4240.297502,1,Rainy,0.479962522,Suburban
1/12/2024,Dog_46,8906,88,7.1,9.03,7.94,356.24,10,4.16,1121.662469,0.786267996,44.86649874,0.523929471,8.666666667,552.1388717,40.70716127,-74.01920701,2354.718048,1,Snowy,34.79925477,Suburban
1/13/2024,Dog_46,14246,90,8.75,10.77,3.39,569.84,3,2.35,4202.359882,0.812441968,168.0943953,0.693215339,6.666666667,729.8155738,40.67799791,-73.97953192,4662.002058,1,Rainy,16.08930643,Rural
1/14/2024,Dog_46,14120,97,9.08,10.25,7.66,564.8,5,2.24,1843.342037,0.885853659,73.73368146,0.292428198,6,730.4707708,40.72694929,-74.02981465,6899.857509,1,Cloudy,10.67433186,Urban
1/15/2024,Dog_46,14951,111,7.48,10.48,2.26,598.04,4,5.71,6615.486726,0.713740458,264.619469,2.526548673,4,832.4610245,40.66870437,-73.98265676,7597.411849,1,Sunny,21.36455058,Rural
1/1/2024,Dog_47,18747,108,4.84,9.88,4.68,749.88,7,2.49,4005.769231,0.489878543,160.2307692,0.532051282,7,1273.57337,40.68236792,-73.9530088,0,0,Sunny,-0.644267441,Rural
1/2/2024,Dog_47,12591,83,7.03,13.71,2.42,503.64,9,4.88,5202.892562,0.512764406,208.1157025,2.016528926,8,607.0877531,40.69254364,-74.04060993,7490.763481,1,Sunny,20.46154587,Suburban
1/3/2024,Dog_47,12370,105,4.19,9.1,6.38,494.8,2,2.97,1938.871473,0.46043956,77.55485893,0.465517241,6,930.7750188,40.70076104,-73.98273979,4975.564022,1,Rainy,14.92944002,Suburban
1/4/2024,Dog_47,14826,109,5.88,7.18,5.65,593.04,8,1.7,2624.070796,0.818941504,104.9628319,0.300884956,6.333333333,1135.222052,40.67424097,-74.00562498,3523.542764,1,Rainy,11.2669628,Rural
1/5/2024,Dog_47,5169,96,9.74,8.51,6.24,206.76,9,1.05,828.3653846,1.14453584,33.13461538,0.168269231,6.333333333,283.2328767,40.66148368,-73.96318577,3858.008466,1,Sunny,33.12080085,Rural
1/6/2024,Dog_47,3785,119,7.27,6.71,4.25,151.4,10,3.72,890.5882353,1.083457526,35.62352941,0.875294118,9,270.7439199,40.711062,-74.03228502,8026.852313,1,Rainy,15.90158867,Suburban
1/7/2024,Dog_47,17973,111,4.19,13.77,4.22,718.92,10,5.88,4259.004739,0.304284677,170.3601896,1.393364929,9.666666667,1000.723831,40.67886306,-73.9807374,5636.285213,1,Windy,3.764699179,Rural
1/8/2024,Dog_47,12493,63,9.88,9.82,2.27,499.72,9,2.85,5503.524229,1.00610998,220.1409692,1.255506608,9.666666667,634.1624365,40.70812382,-73.96618847,3474.263509,1,Windy,13.35853918,Rural
1/9/2024,Dog_47,4932,93,5.01,7.98,4.1,197.28,10,2.79,1202.926829,0.627819549,48.11707317,0.680487805,9.666666667,379.6766744,40.66543627,-73.95553858,4825.089574,1,Rainy,31.77549618,Rural
1/10/2024,Dog_47,13582,110,6.14,12.61,7.58,543.28,7,2.72,1791.82058,0.486915147,71.67282322,0.35883905,8.666666667,724.3733333,40.69811401,-73.9816752,4248.556531,1,Sunny,2.043818853,Suburban
1/11/2024,Dog_47,7857,108,7.04,11.42,4.28,314.28,9,3.6,1835.747664,0.616462347,73.42990654,0.841121495,8.666666667,425.6229686,40.70325894,-74.00028252,1673.161047,1,Rainy,3.558281548,Suburban
1/12/2024,Dog_47,11491,70,7.35,8.78,6.99,459.64,9,3.2,1643.919886,0.837129841,65.75679542,0.457796853,8.333333333,712.399256,40.65518235,-73.98821528,5435.39469,1,Rainy,-4.47881729,Rural
1/13/2024,Dog_47,4627,83,10,7.2,7.05,185.08,3,5.4,656.3120567,1.388888889,26.25248227,0.765957447,7,269.0116279,40.68366043,-73.9631095,3808.827324,1,Rainy,-4.432398024,Rural
1/14/2024,Dog_47,16283,110,8.69,11.88,4.24,651.32,4,3.53,3840.330189,0.731481481,153.6132075,0.83254717,5.333333333,791.5896937,40.66344147,-73.99293903,3376.682012,1,Cloudy,28.17566508,Rural
1/15/2024,Dog_47,5151,81,7.42,10.97,5.79,206.04,2,3.54,889.6373057,0.676390155,35.58549223,0.611398964,3,280.0978793,40.6563375,-74.04696129,4636.067874,1,Windy,24.28490427,Rural
1/1/2024,Dog_48,15452,98,6.37,6.32,2.57,618.08,10,1.69,6012.451362,1.007911392,240.4980545,0.657587549,10,1217.651694,40.74899602,-73.95690513,0,0,Snowy,9.201642258,Urban
1/2/2024,Dog_48,5660,95,9.44,7.06,2.62,226.4,3,5.91,2160.305344,1.337110482,86.41221374,2.255725191,6.5,343.030303,40.68223538,-73.98104732,7689.19017,1,Snowy,22.93244629,Rural
1/3/2024,Dog_48,4140,93,8.33,10.27,2.29,165.6,5,2.25,1807.860262,0.811100292,72.31441048,0.982532751,6,222.5806452,40.73098744,-73.98234866,5414.94736,1,Cloudy,10.80823705,Urban
1/4/2024,Dog_48,13485,80,8.48,10.39,5.49,539.4,5,1.37,2456.284153,0.816169394,98.25136612,0.249544627,4.333333333,714.6263911,40.67546407,-74.02843248,7292.784172,1,Rainy,33.11587184,Rural
1/5/2024,Dog_48,10684,76,8.08,9.73,4.56,427.36,6,4.32,2342.982456,0.830421377,93.71929825,0.947368421,5.333333333,599.8877035,40.71815027,-73.98411145,6041.700957,1,Cloudy,33.68210726,Suburban
1/6/2024,Dog_48,18883,65,4.89,9.7,5.29,755.32,7,3.98,3569.565217,0.504123711,142.7826087,0.752362949,6,1294.242632,40.72602279,-74.01061356,2403.714729,1,Cloudy,10.71175103,Urban
1/7/2024,Dog_48,8867,111,9.18,10.71,5.13,354.68,7,3.08,1728.460039,0.857142857,69.13840156,0.600389864,6.666666667,445.8019105,40.70956387,-73.9848767,2840.675981,1,Sunny,29.16887625,Suburban
1/8/2024,Dog_48,10929,95,5.71,7.63,4.1,437.16,1,3.11,2665.609756,0.74836173,106.6243902,0.758536585,5,819.2653673,40.69715762,-74.0393407,4804.580512,1,Windy,25.92356167,Suburban
1/9/2024,Dog_48,16527,82,6.32,10.09,6.06,661.08,2,4.93,2727.227723,0.626362735,109.0891089,0.813531353,3.333333333,1007.129799,40.69118409,-73.98421547,4706.325999,1,Snowy,7.399997487,Suburban
1/10/2024,Dog_48,5808,110,7.46,12.92,6.55,232.32,9,1.98,886.7175573,0.577399381,35.46870229,0.302290076,4,284.9852797,40.68488683,-73.95005863,2970.77678,1,Rainy,4.281593156,Rural
1/11/2024,Dog_48,18309,86,6.45,12.62,2.09,732.36,10,5.1,8760.287081,0.511093502,350.4114833,2.440191388,7,960.0943891,40.74295291,-74.0451788,10304.33137,1,Snowy,13.32938602,Urban
1/12/2024,Dog_48,9142,106,7.44,13.65,3.24,365.68,2,4.24,2821.604938,0.545054945,112.8641975,1.308641975,7,433.4755808,40.73306194,-73.95228258,7923.208923,1,Snowy,26.25395362,Urban
1/13/2024,Dog_48,18688,67,9.12,9.51,6.28,747.52,6,3.09,2975.796178,0.958990536,119.0318471,0.492038217,6,1003.113258,40.74650269,-74.0093092,5042.719964,1,Windy,33.40671139,Urban
1/14/2024,Dog_48,18072,91,5.44,8.5,4.32,722.88,1,3.29,4183.333333,0.64,167.3333333,0.761574074,3,1296.413199,40.66242972,-73.96292465,10125.69724,1,Snowy,25.54316275,Rural
1/15/2024,Dog_48,5490,64,7.06,11.01,5.97,219.6,3,2.28,919.5979899,0.641235241,36.7839196,0.381909548,3.333333333,303.8184837,40.72308675,-73.97176145,6777.126032,1,Snowy,29.2082794,Urban
1/1/2024,Dog_49,4137,91,9.58,6.24,4.08,165.48,2,4.76,1013.970588,1.53525641,40.55882353,1.166666667,2,261.5044248,40.74383405,-73.99329837,0,0,Cloudy,19.12257225,Urban
1/2/2024,Dog_49,6906,113,7.16,11.06,4.34,276.24,3,3.56,1591.24424,0.647377939,63.64976959,0.820276498,2.5,379.0340285,40.66812331,-73.97615508,8531.450515,1,Windy,28.41631323,Rural
1/3/2024,Dog_49,3276,75,8.92,8.67,2.95,131.04,5,2.6,1110.508475,1.028835063,44.42033898,0.881355932,3.333333333,186.2421831,40.65664963,-73.96214844,1739.62458,1,Sunny,26.37683432,Rural
1/4/2024,Dog_49,18906,115,7.17,12.35,3.55,756.24,10,3.98,5325.633803,0.580566802,213.0253521,1.121126761,6,968.545082,40.72411206,-74.00958597,8497.169229,1,Rainy,10.07942168,Urban
1/5/2024,Dog_49,15306,109,8.06,12.63,5.63,612.24,6,5.98,2718.650089,0.638163104,108.7460036,1.062166963,7,739.7776704,40.70744731,-74.01729668,1961.932739,1,Snowy,17.07961208,Suburban
1/6/2024,Dog_49,14590,89,4.09,11.9,4.6,583.6,9,3.18,3171.73913,0.343697479,126.8695652,0.691304348,8.333333333,912.4452783,40.73418288,-73.98324066,4134.473133,1,Rainy,27.19012488,Urban
1/7/2024,Dog_49,3024,96,8.44,7.14,6.65,120.96,10,5.6,454.7368421,1.182072829,18.18947368,0.842105263,8.333333333,194.0949936,40.66397724,-73.96921541,7885.80194,1,Sunny,-3.157730632,Rural
1/8/2024,Dog_49,12959,67,8.61,11.27,7.12,518.36,4,2.73,1820.08427,0.763975155,72.80337079,0.383426966,7.666666667,651.861167,40.72952673,-73.97377149,7289.322002,1,Rainy,27.32317129,Urban
1/9/2024,Dog_49,14390,60,9.08,10.91,5.25,575.6,7,1.27,2740.952381,0.832263978,109.6380952,0.241904762,7,719.85993,40.67016273,-73.97021864,6599.094966,1,Sunny,2.115524962,Rural
1/10/2024,Dog_49,14528,93,4.47,9.26,6.55,581.12,6,2.02,2218.015267,0.482721382,88.72061069,0.308396947,5.666666667,1058.120903,40.66636559,-74.00644167,3091.749284,1,Cloudy,15.58734468,Rural
1/11/2024,Dog_49,11605,90,4.4,8.79,3.84,464.2,2,3.09,3022.135417,0.500568828,120.8854167,0.8046875,5,879.833207,40.66642658,-73.96821658,3232.242866,1,Snowy,27.33101758,Rural
1/12/2024,Dog_49,12101,119,7.46,11.58,4.49,484.04,10,2.1,2695.100223,0.644214162,107.8040089,0.467706013,6,635.5567227,40.73145747,-74.03797909,9322.8189,1,Sunny,5.152843126,Urban
1/13/2024,Dog_49,5092,78,7.14,8.4,6.28,203.68,8,1,810.8280255,0.85,32.43312102,0.159235669,6.666666667,327.6705277,40.71651972,-73.99555109,3949.756931,1,Rainy,4.832297572,Suburban
1/14/2024,Dog_49,18271,76,7,12.36,4.32,730.84,7,5.58,4229.398148,0.566343042,169.1759259,1.291666667,8.333333333,943.75,40.70230654,-74.04942413,4818.312817,1,Snowy,11.11057594,Suburban
1/15/2024,Dog_49,10823,97,4.3,6.58,5.53,432.92,7,5.22,1957.142857,0.653495441,78.28571429,0.943942134,7.333333333,994.7610294,40.68588305,-74.01754142,3253.966433,1,Cloudy,30.7857119,Rural
1/1/2024,Dog_50,16324,115,5.77,7.86,3.11,652.96,8,4.71,5248.874598,0.734096692,209.9549839,1.514469453,8,1197.652238,40.73772005,-74.01335385,0,0,Snowy,-4.982288743,Urban
1/2/2024,Dog_50,5951,82,9.58,9.24,5.6,238.04,1,1.84,1062.678571,1.036796537,42.50714286,0.328571429,4.5,316.2061637,40.68924451,-74.01038273,5388.981338,1,Sunny,31.05532387,Rural
1/3/2024,Dog_50,6701,88,7.5,12.74,7.17,268.04,1,1.6,934.5885635,0.588697017,37.38354254,0.223152022,3.333333333,331.0770751,40.73165994,-73.98045328,5346.214827,1,Cloudy,1.152280986,Urban
1/4/2024,Dog_50,18592,89,9.87,10.83,7.21,743.68,8,1.34,2578.640777,0.911357341,103.1456311,0.185852982,3.333333333,898.1642512,40.69391349,-74.01114419,4929.068925,1,Rainy,34.60345504,Suburban
1/5/2024,Dog_50,16364,78,7.89,6.98,6.35,654.56,4,4.62,2577.007874,1.130372493,103.080315,0.727559055,4.333333333,1100.470746,40.68769444,-74.00513064,857.5096863,1,Cloudy,33.19387972,Rural
1/6/2024,Dog_50,13576,114,7.02,9.59,6.47,543.04,5,5.64,2098.299845,0.732012513,83.93199382,0.871715611,5.666666667,817.3389524,40.69626798,-74.02624559,2022.818144,1,Cloudy,14.78700758,Suburban
1/7/2024,Dog_50,18369,95,7.75,6.57,5.35,734.76,8,3.15,3433.457944,1.179604262,137.3383178,0.588785047,5.666666667,1282.751397,40.68013779,-74.01267482,2127.067929,1,Windy,15.50880991,Rural
1/8/2024,Dog_50,3159,109,5.45,11.71,5.51,126.36,5,1.6,573.3212341,0.465414176,22.93284936,0.290381125,6,184.0909091,40.72476094,-74.02727304,5106.591344,1,Cloudy,14.26197361,Urban
1/9/2024,Dog_50,12203,112,8.82,10.42,2.8,488.12,10,3.56,4358.214286,0.846449136,174.3285714,1.271428571,7.666666667,634.2515593,40.70027204,-74.04268041,3015.030554,1,Cloudy,20.41774583,Suburban
1/10/2024,Dog_50,4228,118,8.65,8.17,4.66,169.12,4,2.74,907.2961373,1.05875153,36.29184549,0.587982833,6.333333333,251.3674197,40.67322127,-73.98965514,5395.83305,1,Snowy,-1.371131911,Rural
1/11/2024,Dog_50,9046,73,9.29,12.59,4.7,361.84,6,2.87,1924.680851,0.737887212,76.98723404,0.610638298,6.666666667,413.4369287,40.73995746,-73.98317872,7431.118207,1,Rainy,-3.695282066,Urban
1/12/2024,Dog_50,18998,70,5.63,9.22,7.75,759.92,5,4.11,2451.354839,0.610629067,98.05419355,0.530322581,5,1279.326599,40.68838912,-73.98805097,5741.360011,1,Snowy,-2.691882863,Rural
1/13/2024,Dog_50,16752,90,5.13,12.26,4.59,670.08,7,4.59,3649.673203,0.418433931,145.9869281,1,6,963.3122484,40.70435529,-74.0036506,2209.51674,1,Snowy,12.77461397,Suburban
